unique_id	genome_name	ko	gene_caller_id	contig	modules_with_ko	ko_definition
33	Amac_BS11	K01807	2680	NC_018692	M00004,M00007,M00580,M00165,M00167,M00611,M00612	ribose 5-phosphate isomerase A [EC:5.3.1.6]
34	Amac_BS11	K00615	3570	NC_018692	M00004,M00007,M00165,M00167,M00611,M00612	transketolase [EC:2.2.1.1]
35	Amac_BS11	K00615	725	NC_018692	M00004,M00007,M00165,M00167,M00611,M00612	transketolase [EC:2.2.1.1]
36	Amac_BS11	K00616	3573	NC_018692	M00004,M00007	transaldolase [EC:2.2.1.2]
37	Amac_BS11	K00616	2767	NC_018692	M00004,M00007	transaldolase [EC:2.2.1.2]
38	Amac_BS11	K00948	1331	NC_018692	M00005	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
39	Amac_BS11	K01690	2131	NC_018692	M00008	phosphogluconate dehydratase [EC:4.2.1.12]
40	Amac_BS11	K01625	2129	NC_018692	M00008,M00308,M00631,M00061	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]
41	Amac_BS11	K01625	2158	NC_018692	M00008,M00308,M00631,M00061	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]
42	Amac_BS11	K00874	2159	NC_018692	M00308,M00631,M00061	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
43	Amac_BS11	K00012	3144	NC_018692	M00014,M00129	UDPglucose 6-dehydrogenase [EC:1.1.1.22]
44	Amac_BS11	K00854	3572	NC_018692	M00014	xylulokinase [EC:2.7.1.17]
45	Amac_BS11	K01812	2156	NC_018692	M00631,M00061	glucuronate isomerase [EC:5.3.1.12]
46	Amac_BS11	K01685	2155	NC_018692	M00631	altronate hydrolase [EC:4.2.1.7]
47	Amac_BS11	K00040	2157	NC_018692	M00061	fructuronate reductase [EC:1.1.1.57]
48	Amac_BS11	K01051	3475	NC_018692	M00081	pectinesterase [EC:3.1.1.11]
49	Amac_BS11	K01051	2164	NC_018692	M00081	pectinesterase [EC:3.1.1.11]
50	Amac_BS11	K01785	179	NC_018692	M00632	aldose 1-epimerase [EC:5.1.3.3]
51	Amac_BS11	K01785	3574	NC_018692	M00632	aldose 1-epimerase [EC:5.1.3.3]
52	Amac_BS11	K00849	181	NC_018692	M00632,M00554	galactokinase [EC:2.7.1.6]
53	Amac_BS11	K00965	180	NC_018692	M00632,M00554	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
54	Amac_BS11	K01784	186	NC_018692	M00632	UDP-glucose 4-epimerase [EC:5.1.3.2]
55	Amac_BS11	K01784	842	NC_018692	M00632	UDP-glucose 4-epimerase [EC:5.1.3.2]
56	Amac_BS11	K01684	587	NC_018692	M00552	galactonate dehydratase [EC:4.2.1.6]
57	Amac_BS11	K00963	853	NC_018692	M00129,M00854,M00549	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
58	Amac_BS11	K00975	1473	NC_018692	M00854,M00565	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
59	Amac_BS11	K00975	865	NC_018692	M00854,M00565	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
60	Amac_BS11	K00703	210	NC_018692	M00854,M00565	starch synthase [EC:2.4.1.21]
61	Amac_BS11	K00700	2124	NC_018692	M00854,M00565	1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
62	Amac_BS11	K00688	1354	NC_018692	M00855	glycogen phosphorylase [EC:2.4.1.1]
63	Amac_BS11	K00705	2125	NC_018692	M00855	4-alpha-glucanotransferase [EC:2.4.1.25]
64	Amac_BS11	K01200	1732	NC_018692	M00855	pullulanase [EC:3.2.1.41]
65	Amac_BS11	K01835	1353	NC_018692	M00855,M00549	phosphoglucomutase [EC:5.4.2.2]
66	Amac_BS11	K00820	2659	NC_018692	M00892,M00909	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]
67	Amac_BS11	K00820	3437	NC_018692	M00892,M00909	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]
68	Amac_BS11	K03431	1654	NC_018692	M00909	phosphoglucosamine mutase [EC:5.4.2.10]
69	Amac_BS11	K03431	3150	NC_018692	M00909	phosphoglucosamine mutase [EC:5.4.2.10]
70	Amac_BS11	K04042	3440	NC_018692	M00909	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
71	Amac_BS11	K01637	2521	NC_018692	M00012	isocitrate lyase [EC:4.1.3.1]
72	Amac_BS11	K01638	2523	NC_018692	M00012	malate synthase [EC:2.3.3.9]
73	Amac_BS11	K00626	1544	NC_018692	M00373,M00375,M00374,M00088,M00095,M00849	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
74	Amac_BS11	K00626	1482	NC_018692	M00373,M00375,M00374,M00088,M00095,M00849	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
75	Amac_BS11	K00626	1133	NC_018692	M00373,M00375,M00374,M00088,M00095,M00849	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
76	Amac_BS11	K00626	493	NC_018692	M00373,M00375,M00374,M00088,M00095,M00849	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
77	Amac_BS11	K03781	3128	NC_018692	M00532	catalase [EC:1.11.1.6]
78	Amac_BS11	K03781	399	NC_018692	M00532	catalase [EC:1.11.1.6]
79	Amac_BS11	K00600	2355	NC_018692	M00532,M00346,M00140,M00141	glycine hydroxymethyltransferase [EC:2.1.2.1]
80	Amac_BS11	K00600	479	NC_018692	M00532,M00346,M00140,M00141	glycine hydroxymethyltransferase [EC:2.1.2.1]
81	Amac_BS11	K00830	1801	NC_018692	M00532,M00346	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]
82	Amac_BS11	K15918	1947	NC_018692	M00532	D-glycerate 3-kinase [EC:2.7.1.31]
83	Amac_BS11	K15918	1948	NC_018692	M00532	D-glycerate 3-kinase [EC:2.7.1.31]
84	Amac_BS11	K00281	2654	NC_018692	M00532	glycine dehydrogenase [EC:1.4.4.2]
85	Amac_BS11	K00605	2656	NC_018692	M00532	aminomethyltransferase [EC:2.1.2.10]
86	Amac_BS11	K02437	2655	NC_018692	M00532	glycine cleavage system H protein
87	Amac_BS11	K00140	2966	NC_018692	M00013	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
88	Amac_BS11	K01092	2500	NC_018692	M00131	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
89	Amac_BS11	K00855	3515	NC_018692	M00165,M00166,M00611,M00612	phosphoribulokinase [EC:2.7.1.19]
90	Amac_BS11	K01595	3090	NC_018692	M00168,M00172,M00171,M00170,M00173,M00374,M00346,M00614	phosphoenolpyruvate carboxylase [EC:4.1.1.31]
91	Amac_BS11	K00029	395	NC_018692	M00169,M00172	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
92	Amac_BS11	K00029	3236	NC_018692	M00169,M00172	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
93	Amac_BS11	K00029	789	NC_018692	M00169,M00172	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
94	Amac_BS11	K01007	1604	NC_018692	M00173,M00374,M00614	pyruvate, water dikinase [EC:2.7.9.2]
95	Amac_BS11	K01961	3495	NC_018692	M00376,M00082,M00613	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
96	Amac_BS11	K01962	890	NC_018692	M00376,M00082,M00613	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
97	Amac_BS11	K01963	2212	NC_018692	M00376,M00082,M00613	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
98	Amac_BS11	K02160	3494	NC_018692	M00376,M00082,M00613	acetyl-CoA carboxylase biotin carboxyl carrier protein
99	Amac_BS11	K01491	2463	NC_018692	M00377,M00140,M00618	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
100	Amac_BS11	K00297	3237	NC_018692	M00377,M00618	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
101	Amac_BS11	K13788	1308	NC_018692	M00579,M00617,M00618	phosphate acetyltransferase [EC:2.3.1.8]
102	Amac_BS11	K00925	1307	NC_018692	M00579,M00357,M00617,M00618	acetate kinase [EC:2.7.2.1]
103	Amac_BS11	K01895	3116	NC_018692	M00357,M00617	acetyl-CoA synthetase [EC:6.2.1.1]
104	Amac_BS11	K00018	3623	NC_018692	M00346	glycerate dehydrogenase [EC:1.1.1.29]
105	Amac_BS11	K00362	566	NC_018692	M00530	nitrite reductase (NADH) large subunit [EC:1.7.1.15]
106	Amac_BS11	K00363	567	NC_018692	M00530	nitrite reductase (NADH) small subunit [EC:1.7.1.15]
107	Amac_BS11	K00955	1118	NC_018692	M00176,M00616	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]
108	Amac_BS11	K00957	1121	NC_018692	M00176,M00616	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
109	Amac_BS11	K00956	1118	NC_018692	M00176,M00616	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]
110	Amac_BS11	K00860	1120	NC_018692	M00176,M00616	adenylylsulfate kinase [EC:2.7.1.25]
111	Amac_BS11	K00390	3012	NC_018692	M00176,M00616	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
112	Amac_BS11	K00380	3014	NC_018692	M00176,M00616	sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
113	Amac_BS11	K00381	3013	NC_018692	M00176,M00616	sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
114	Amac_BS11	K00411	676	NC_018692	M00151,M00152	ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
115	Amac_BS11	K00412	677	NC_018692	M00151,M00152	ubiquinol-cytochrome c reductase cytochrome b subunit
116	Amac_BS11	K00413	678	NC_018692	M00151,M00152	ubiquinol-cytochrome c reductase cytochrome c1 subunit
117	Amac_BS11	K02257	3466	NC_018692	M00154	heme o synthase [EC:2.5.1.141]
118	Amac_BS11	K02257	3596	NC_018692	M00154	heme o synthase [EC:2.5.1.141]
119	Amac_BS11	K02258	3602	NC_018692	M00154	cytochrome c oxidase assembly protein subunit 11
120	Amac_BS11	K02259	3597	NC_018692	M00154	cytochrome c oxidase assembly protein subunit 15
121	Amac_BS11	K02275	3604	NC_018692	M00155	cytochrome c oxidase subunit II [EC:7.1.1.9]
122	Amac_BS11	K02274	3603	NC_018692	M00155	cytochrome c oxidase subunit I [EC:7.1.1.9]
123	Amac_BS11	K02276	3601	NC_018692	M00155	cytochrome c oxidase subunit III [EC:7.1.1.9]
124	Amac_BS11	K00425	3201	NC_018692	M00153	cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]
125	Amac_BS11	K00425	3396	NC_018692	M00153	cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]
126	Amac_BS11	K00426	3202	NC_018692	M00153	cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]
127	Amac_BS11	K00426	3395	NC_018692	M00153	cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]
128	Amac_BS11	K00424	3394	NC_018692	M00153	cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]
129	Amac_BS11	K02297	3470	NC_018692	M00417	cytochrome o ubiquinol oxidase subunit II [EC:7.1.1.3]
130	Amac_BS11	K02298	3469	NC_018692	M00417	cytochrome o ubiquinol oxidase subunit I [EC:7.1.1.3]
131	Amac_BS11	K02299	3468	NC_018692	M00417	cytochrome o ubiquinol oxidase subunit III
132	Amac_BS11	K02300	3467	NC_018692	M00417	cytochrome o ubiquinol oxidase subunit IV
133	Amac_BS11	K00404	1841	NC_018692	M00156	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9]
134	Amac_BS11	K00405	1842	NC_018692	M00156	cytochrome c oxidase cbb3-type subunit II
135	Amac_BS11	K00407	1843	NC_018692	M00156	cytochrome c oxidase cbb3-type subunit IV
136	Amac_BS11	K00406	1844	NC_018692	M00156	cytochrome c oxidase cbb3-type subunit III
137	Amac_BS11	K02111	3660	NC_018692	M00157	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
138	Amac_BS11	K02112	3658	NC_018692	M00157	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
139	Amac_BS11	K02113	3661	NC_018692	M00157	F-type H+-transporting ATPase subunit delta
140	Amac_BS11	K02114	3657	NC_018692	M00157	F-type H+-transporting ATPase subunit epsilon
141	Amac_BS11	K02115	3659	NC_018692	M00157	F-type H+-transporting ATPase subunit gamma
142	Amac_BS11	K02108	3664	NC_018692	M00157	F-type H+-transporting ATPase subunit a
143	Amac_BS11	K02109	3662	NC_018692	M00157	F-type H+-transporting ATPase subunit b
144	Amac_BS11	K02110	3663	NC_018692	M00157	F-type H+-transporting ATPase subunit c
145	Amac_BS11	K00645	1527	NC_018692	M00082,M00873,M00874	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
146	Amac_BS11	K00648	1526	NC_018692	M00082	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
147	Amac_BS11	K00647	2221	NC_018692	M00083,M00572	3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
148	Amac_BS11	K09458	1530	NC_018692	M00083,M00873,M00874,M00572	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
149	Amac_BS11	K00059	1528	NC_018692	M00083,M00874,M00572	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
150	Amac_BS11	K00059	2009	NC_018692	M00083,M00874,M00572	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
151	Amac_BS11	K02372	885	NC_018692	M00083,M00572	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
152	Amac_BS11	K01716	1822	NC_018692	M00083	3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]
153	Amac_BS11	K00209	3088	NC_018692	M00083	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]
154	Amac_BS11	K01897	2261	NC_018692	M00086	long-chain acyl-CoA synthetase [EC:6.2.1.3]
155	Amac_BS11	K00249	1480	NC_018692	M00087,M00036	acyl-CoA dehydrogenase [EC:1.3.8.7]
156	Amac_BS11	K00249	2051	NC_018692	M00087,M00036	acyl-CoA dehydrogenase [EC:1.3.8.7]
157	Amac_BS11	K00249	1756	NC_018692	M00087,M00036	acyl-CoA dehydrogenase [EC:1.3.8.7]
158	Amac_BS11	K00249	86	NC_018692	M00087,M00036	acyl-CoA dehydrogenase [EC:1.3.8.7]
159	Amac_BS11	K06445	2564	NC_018692	M00087	acyl-CoA dehydrogenase [EC:1.3.99.-]
160	Amac_BS11	K06445	1942	NC_018692	M00087	acyl-CoA dehydrogenase [EC:1.3.99.-]
161	Amac_BS11	K07516	1543	NC_018692	M00087	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
162	Amac_BS11	K01825	494	NC_018692	M00087	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
163	Amac_BS11	K01782	1134	NC_018692	M00087	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
164	Amac_BS11	K00632	493	NC_018692	M00087	acetyl-CoA acyltransferase [EC:2.3.1.16]
165	Amac_BS11	K01640	1476	NC_018692	M00088,M00036	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
166	Amac_BS11	K00019	1284	NC_018692	M00088	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]
167	Amac_BS11	K00655	2875	NC_018692	M00089	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
168	Amac_BS11	K14674	2247	NC_018692	M00089,M00098	TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51]
169	Amac_BS11	K01046	3335	NC_018692	M00098	triacylglycerol lipase [EC:3.1.1.3]
170	Amac_BS11	K00981	880	NC_018692	M00093	phosphatidate cytidylyltransferase [EC:2.7.7.41]
171	Amac_BS11	K17103	2324	NC_018692	M00093	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
172	Amac_BS11	K01613	426	NC_018692	M00093	phosphatidylserine decarboxylase [EC:4.1.1.65]
173	Amac_BS11	K00764	2208	NC_018692	M00048	amidophosphoribosyltransferase [EC:2.4.2.14]
174	Amac_BS11	K01945	3512	NC_018692	M00048	phosphoribosylamine---glycine ligase [EC:6.3.4.13]
175	Amac_BS11	K11175	1940	NC_018692	M00048	phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
176	Amac_BS11	K01952	897	NC_018692	M00048	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
177	Amac_BS11	K01933	1939	NC_018692	M00048	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
178	Amac_BS11	K01589	451	NC_018692	M00048	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
179	Amac_BS11	K01588	450	NC_018692	M00048	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
180	Amac_BS11	K01923	1926	NC_018692	M00048	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
181	Amac_BS11	K01756	1612	NC_018692	M00048,M00049	adenylosuccinate lyase [EC:4.3.2.2]
182	Amac_BS11	K00602	3510	NC_018692	M00048	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
183	Amac_BS11	K01939	461	NC_018692	M00049	adenylosuccinate synthase [EC:6.3.4.4]
184	Amac_BS11	K00939	2298	NC_018692	M00049	adenylate kinase [EC:2.7.4.3]
185	Amac_BS11	K00940	2486	NC_018692	M00049,M00050,M00052,M00053	nucleoside-diphosphate kinase [EC:2.7.4.6]
186	Amac_BS11	K00088	2473	NC_018692	M00050	IMP dehydrogenase [EC:1.1.1.205]
187	Amac_BS11	K01951	2472	NC_018692	M00050	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
188	Amac_BS11	K00942	104	NC_018692	M00050	guanylate kinase [EC:2.7.4.8]
189	Amac_BS11	K13481	1388	NC_018692	M00546	xanthine dehydrogenase small subunit [EC:1.17.1.4]
190	Amac_BS11	K13482	1387	NC_018692	M00546	xanthine dehydrogenase large subunit [EC:1.17.1.4]
191	Amac_BS11	K11177	2609	NC_018692	M00546	xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4]
192	Amac_BS11	K11178	2608	NC_018692	M00546	xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]
193	Amac_BS11	K13483	2607	NC_018692	M00546	xanthine dehydrogenase YagT iron-sulfur-binding subunit
194	Amac_BS11	K07127	1384	NC_018692	M00546	5-hydroxyisourate hydrolase [EC:3.5.2.17]
195	Amac_BS11	K16840	1385	NC_018692	M00546	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:4.1.1.97]
196	Amac_BS11	K16842	1390	NC_018692	M00546	allantoinase [EC:3.5.2.5]
197	Amac_BS11	K01955	1301	NC_018692	M00051	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
198	Amac_BS11	K01956	1300	NC_018692	M00051	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
199	Amac_BS11	K00609	365	NC_018692	M00051	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
200	Amac_BS11	K00254	1816	NC_018692	M00051	dihydroorotate dehydrogenase [EC:1.3.5.2]
201	Amac_BS11	K00762	3639	NC_018692	M00051	orotate phosphoribosyltransferase [EC:2.4.2.10]
202	Amac_BS11	K01591	1907	NC_018692	M00051	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
203	Amac_BS11	K09903	877	NC_018692	M00052	uridylate kinase [EC:2.7.4.22]
204	Amac_BS11	K01937	819	NC_018692	M00052	CTP synthase [EC:6.3.4.2]
205	Amac_BS11	K00525	1918	NC_018692	M00053	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
206	Amac_BS11	K00526	1919	NC_018692	M00053	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
207	Amac_BS11	K01494	2183	NC_018692	M00053	dCTP deaminase [EC:3.5.4.13]
208	Amac_BS11	K00560	522	NC_018692	M00053	thymidylate synthase [EC:2.1.1.45]
209	Amac_BS11	K00943	1533	NC_018692	M00053	dTMP kinase [EC:2.7.4.9]
210	Amac_BS11	K00058	2681	NC_018692	M00020	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
211	Amac_BS11	K00831	1915	NC_018692	M00020,M00124	phosphoserine aminotransferase [EC:2.6.1.52]
212	Amac_BS11	K01079	2361	NC_018692	M00020	phosphoserine phosphatase [EC:3.1.3.3]
213	Amac_BS11	K00928	638	NC_018692	M00018,M00033,M00017,M00016,M00525,M00526,M00527	aspartate kinase [EC:2.7.2.4]
214	Amac_BS11	K12524	2773	NC_018692	M00018,M00017,M00016,M00526,M00527	bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
215	Amac_BS11	K00133	1199	NC_018692	M00018,M00033,M00017,M00016,M00525,M00526,M00527	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
216	Amac_BS11	K00133	2215	NC_018692	M00018,M00033,M00017,M00016,M00525,M00526,M00527	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
217	Amac_BS11	K00872	2772	NC_018692	M00018	homoserine kinase [EC:2.7.1.39]
218	Amac_BS11	K01733	2771	NC_018692	M00018	threonine synthase [EC:4.2.3.1]
